memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,59685,0.652284,1264407,66170,70.0
2048,warm,False,59954,0.415451,1012550,65090,71.0
2048,warm,False,60513,0.648677,1099874,66850,71.0
2048,warm,False,58926,0.651732,1234296,65530,70.0
2048,warm,False,60175,0.430679,983278,66670,70.0
2048,warm,False,61080,0.453861,992443,68160,70.0
2048,warm,False,65005,0.420773,978294,72130,70.0
2048,warm,False,65624,0.40844,965387,71030,71.0
2048,warm,False,60069,0.411679,931155,65489,71.0
2048,warm,False,63568,0.657612,1254798,70000,70.0
2048,warm,False,59738,0.421661,1000666,65459,70.0
2048,warm,False,60067,0.41813,1009239,65960,71.0
2048,warm,False,60542,0.433903,937668,66030,70.0
2048,warm,False,61604,0.4159,911939,66520,70.0
2048,warm,False,60361,0.437621,897584,66140,70.0
2048,warm,False,61902,0.650894,1232568,68730,70.0
2048,warm,False,59388,0.42953,864661,64580,71.0
2048,warm,False,61586,0.388758,840247,67620,70.0
2048,warm,False,60881,0.433139,924762,67530,71.0
